"sample"	"assay"	"mouse_id"	"tissue"	"timepoint"	"project"	"batch"	"treatment"	"genotype"	"sex"	"sample_date"	"dob"	"dod"	"sample_weeks"	"age_at_end"	"age_at_start"	"age_at_sample"	"samtools.flagstat_total"	"samtools.mapped_passed"	"biotype_counts.percent_rRNA"	"dupradar.dupRadar_intercept"	"picard.PERCENT_DUPLICATION"	"qualimap.5_3_bias"	"qualimap.reads_aligned"	"rseqc.proper_pairs_percent"	"salmon.percent_mapped"	"salmon.num_mapped"	"samtools.error_rate"	"samtools.non_primary_alignments"	"samtools.reads_mapped"	"samtools.reads_properly_paired_percent"	"samtools.reads_MQ0_percent"	"samtools.raw_total_sequences"	"star.uniquely_mapped_percent"	"star.uniquely_mapped"	"fastqc_raw.percent_duplicates"	"fastqc_raw.percent_gc"	"fastqc_raw.percent_fails"	"fastqc_raw.total_sequences"	"fastqc_trimmed.percent_duplicates"	"fastqc_trimmed.percent_gc"	"fastqc_trimmed.avg_sequence_length"	"fastqc_trimmed.percent_fails"	"fastqc_trimmed.total_sequences"	"myeloid"	"CML_space"	"myeloid_class"	"state_class"	"time_class"	"Group"	"HSA_ABL1_gene"	"HSA_BCR_ABL1_gene"	"HSA_BCR_gene"	"HSA_MYH11_gene"	"state_chr"	"myeloid_chr"	"old.state_class"	"rx_class"	"group_name"	"state_rx"	"old.CML_space"	"old.state_chr"	"old.state_rx"
"COHP_44993"	"mRNA"	"490"	"PBMC"	"15"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-30	2020-10-02	NA	15	28.6	10.6	25.6	177192704	177192704	0.652376889309015	0.0791461031466644	0.473674	1.07	47062248	26.6177787997411	66.2520987560638	36477219	0.00292897	82923001	94269703	99.8459664182882	6.30485809422779	94269703	62.05	34163476	65.3129143815649	54	18.1818181818182	55989232	65.1717823935906	54	98.6364494348154	13.6363636363636	55058209	NA	108.028683650321	NA	NA	NA	"C"	0.058091	0	0.046007	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	108.028683650321	"Ctrl"	"Ctrl"
"COHP_44994"	"mRNA"	"490"	"PBMC"	"16"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-04-06	2020-10-02	NA	16	28.6	10.6	26.6	160714229	160714229	0.869620549289414	0.0850270527074968	0.476027	1.07	42933461	26.5338546968358	71.9366785487178	36702361	0.002996786	74629933	86084296	99.7474870445592	6.11009236806676	86084296	60.92	31082935	66.4938851265638	53.5	22.7272727272727	51753125	66.3929676666143	53.5	98.4684887244648	22.7272727272727	51020372	NA	25.6937793730617	NA	NA	NA	"C"	0.074386	0	0.055945	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	25.6937793730614	"Ctrl"	"Ctrl"
"COHP_44996"	"mRNA"	"490"	"PBMC"	"18"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-04-20	2020-10-02	NA	18	28.6	10.6	28.6	119872966	119872966	0.8079301651078	0.0589447820028404	0.371724	1.07	39412573	39.4526569068125	66.8006948659768	30192047	0.002775927	40885161	78987805	99.7940707429457	3.62089818801776	78987805	68.97	31173927	60.0635391962554	53	9.09090909090909	45665803	59.7548753786696	53	98.3614910037026	9.09090909090909	45197205	NA	-4.98152750465834	NA	NA	NA	"C"	0.062134	0.63186	0.042844	0.003247	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	-4.98152750465861	"Ctrl"	"Ctrl"
"COHP_46879"	"mRNA"	"476"	"PBMC"	"0"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2020-11-24	2020-09-12	NA	0	28.4	10.4	10.4	112646252	112646252	0.237160336315585	0.0835672782999212	0.2228	1.04	49995097	66.9589983340058	40.6573438546891	21323549	0.002177294	12607637	100038615	99.9515976905518	0.498701426444179	100038615	89.2	46780674	44.0525096818063	48	4.54545454545455	52556229	43.5676456430403	48	98.6982519870544	9.09090909090909	52446980	NA	175.091884295814	NA	1	NA	"A"	0.112773	0	0.079861	0	"c1"	"NA"	0	"A.pre"	"Tet-Off-On"	"c1"	175.091884295814	"c1"	"c1"
"COHP_46880"	"mRNA"	"476"	"PBMC"	"1"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2020-12-01	2020-09-12	NA	1	28.4	10.4	11.4	141726759	141726759	0.128656888049986	0.0867180374688082	0.376781	1.04	53675865	45.2840638231204	68.4108962876114	38689610	0.001780945	34308835	107417924	99.938377137134	1.37239852075339	107417924	79.2	44790690	64.1763911823789	51	13.6363636363636	56709075	63.5767790551152	51	98.6173343040977	18.1818181818182	56554748	NA	-111.074123318162	NA	2	NA	"A"	1.522913	0	0.67617	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-111.074123318162	"c2"	"c2"
"COHP_46881"	"mRNA"	"476"	"PBMC"	"2"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2020-12-08	2020-09-12	NA	2	28.4	10.4	12.4	146030706	146030706	0.172251872286888	0.0857728643861644	0.322333	1.04	58658771	52.5029003146777	59.657176455677	37212280	0.002072379	28616104	117414602	99.9173356649457	1.06681875905009	117414602	82.28	51325401	58.8360614055233	51	9.09090909090909	62573860	58.2764340249419	51	98.6172245959564	13.6363636363636	62376871	NA	-131.701516445588	NA	2	NA	"A"	3.046574	2.781947	1.392579	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-131.701516445588	"c2"	"c2"
"COHP_46882"	"mRNA"	"476"	"PBMC"	"3"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2020-12-15	2020-09-12	NA	3	28.4	10.4	13.4	183459780	183459780	0.256055563928616	0.090807285872236	0.456273	1.1	57305169	32.4987166124368	66.9465995194334	41889527	0.002145434	68773410	114686370	99.9337044149187	3.81582484474833	114686370	69.41	43433591	68.4742746070895	53	9.09090909090909	62741725	67.8385448452823	53	98.3851611450334	13.6363636363636	62571553	NA	-93.3117991760451	NA	2	NA	"A"	2.39178	2.03778	1.224904	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-93.3117991760451	"c2"	"c2"
"COHP_46883"	"mRNA"	"476"	"PBMC"	"4"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2020-12-22	2020-09-12	NA	4	28.4	10.4	14.4	166464343	166464343	0.256489546207017	0.11601639521717	0.459011	1.07	59325187	36.8226629771398	72.9424389138769	46685258	0.002171952	47729265	118735078	99.92866135145	2.04599351844448	118735078	74.01	47370970	71.642905012624	54	9.09090909090909	64289255	71.074903874186	54	98.614910486443	9.09090909090909	64002875	NA	-174.809125569105	NA	3	NA	"A"	3.426125	2.551139	1.722201	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-174.809125569105	"c2"	"c2"
"COHP_46884"	"mRNA"	"476"	"PBMC"	"5"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2020-12-29	2020-09-12	NA	5	28.4	10.4	15.4	188379505	188379505	0.14969666279906	0.0927397914754494	0.453591	1.04	58828100	32.6773191170664	69.2773305518371	44012770	0.001986441	70606746	117772759	99.9010305940103	3.7203637218009	117772759	69.83	44365904	67.7821071192269	53	9.09090909090909	63804099	67.3696101847381	53	98.6740901130692	13.6363636363636	63531273	NA	-148.239651096938	NA	3	NA	"A"	4.373872	3.155107	2.101908	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-148.239651096938	"c2"	"c2"
"COHP_46885"	"mRNA"	"476"	"PBMC"	"6"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-05	2020-09-12	NA	6	28.4	10.4	16.4	256008170	256008170	0.600298231493848	0.0775727324857465	0.688829	1.07	51386866	11.6558077033245	85.9963913195216	48589761	0.001607389	153162294	102845876	99.9298523161006	10.9832901807361	102845876	46.09	26042021	84.3239515531906	55	22.7272727272727	56699082	83.9461591108553	55.5	98.4601968815562	27.2727272727273	56502093	NA	-176.71001789446	NA	3	NA	"A"	2.662699	1.538886	1.146941	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-176.71001789446	"c2"	"c2"
"COHP_46886"	"mRNA"	"476"	"PBMC"	"7"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-12	2020-09-12	NA	7	28.4	10.4	17.4	276942199	276942199	0.381244518060676	0.0915692663698364	0.710699	1.09	51011659	9.9644344919786	82.6392066164832	46775471	0.001662164	174810847	102131352	99.89422053279	13.2264850464331	102131352	43.14	24417939	82.2836477844757	55	22.7272727272727	56913208	82.0540141615424	55	98.6255589088116	27.2727272727273	56602033	NA	7.63467415636783	NA	2	NA	"A"	0.011137	0.155031	0.010339	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	7.63467415636783	"c1"	"A.post"
"COHP_46887"	"mRNA"	"476"	"PBMC"	"8"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-19	2020-09-12	NA	8	28.4	10.4	18.4	141228932	141228932	0.19940016223512	0.107983867967388	0.400201	1.04	50542355	41.1396030382783	63.1074181369799	33571931	0.002154791	40078582	101150350	99.9351065023502	2.01840329766531	101150350	77.8	41385933	61.554918534223	51	9.09090909090909	53351157	61.0673263747425	51	98.6854898355907	13.6363636363636	53198074	NA	103.639746713606	NA	2	NA	"A"	0.135281	0	0.074698	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	103.639746713606	"c1"	"A.post"
"COHP_46888"	"mRNA"	"476"	"PBMC"	"12"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-16	2020-09-12	NA	12	28.4	10.4	22.4	171781613	171781613	0.259944253465009	0.0846678941697808	0.398559	1.01	60225948	40.4768477753204	59.124741235972	38140531	0.002487471	51238062	120543551	99.9239652397497	2.44101237734402	120543551	75.72	48846123	62.0069715275937	52	9.09090909090909	64726597	61.3798060466245	52.5	98.3523843804964	13.6363636363636	64508580	NA	63.3812079056155	NA	2	NA	"A"	0.15424	0	0.080699	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	63.3812079056155	"c1"	"A.post"
"COHP_46889"	"mRNA"	"476"	"PBMC"	"16"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-16	2020-09-12	NA	16	28.4	10.4	26.4	180643292	180643292	0.177871369602776	0.0834672750302453	0.438406	1.05	55779044	33.2421333419898	64.4422065198101	37953137	0.00200116	69013290	111630002	99.9355782507287	4.15937554135312	111630002	71.04	41838157	63.2060439245561	52	9.09090909090909	59037583	62.7171852833921	52	98.5556581998927	13.6363636363636	58894844	NA	109.187683365983	NA	2	NA	"A"	0.085101	0	0.062593	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	109.187683365983	"c1"	"A.post"
"COHP_46890"	"mRNA"	"476"	"PBMC"	"18"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-30	2020-09-12	NA	18	28.4	10.4	28.4	200009367	200009367	0.304792678280599	0.0786287946037741	0.424122	1.05	63475898	35.0400658985136	63.9550779634036	42823586	0.002100764	72998077	127011290	99.9531584948078	3.46676582845509	127011290	72.62	48628689	63.6672677065033	52	9.09090909090909	67083865	62.7496637230406	52	97.7417005894904	13.6363636363636	66958852	NA	108.8937566605	NA	2	NA	"A"	0.081772	0	0.053501	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	108.8937566605	"c1"	"A.post"
"COHP_46891"	"mRNA"	"482"	"PBMC"	"0"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-11-24	2020-09-12	NA	0	28.4	10.4	10.4	136177448	136177448	0.103360674931163	0.106331768672929	0.259637	1.1	60805759	64.1762518563279	43.6730274997303	27922886	0.002282761	14503358	121674090	99.9485740965887	0.461195148449436	121674090	89.18	57021001	49.4065176444745	50	0	64087227	48.9021632620896	50	98.7307158428351	4.54545454545455	63936227	NA	162.010525361558	NA	1	NA	"A"	0.128518	0	0.100031	0	"c1"	"NA"	0	"A.pre"	"Tet-Off-On"	"c1"	162.010525361558	"c1"	"c1"
"COHP_46892"	"mRNA"	"482"	"PBMC"	"1"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-01	2020-09-12	NA	1	28.4	10.4	11.4	301224453	301224453	0.256718785632205	0.0989006807022705	0.656878	1.07	65531452	14.0859566935623	83.3937264839292	59415103	0.001497998	170108427	131116026	99.9594847391119	9.19341774437245	131116026	52.45	37370818	82.6144372403279	53.5	22.7272727272727	71414923	82.2509307638299	54	98.7288927356281	27.2727272727273	71246490	NA	-16.507183496812	NA	2	NA	"A"	0.274796	0.298841	0.126711	0	"c2"	"NA"	0	"A.pre"	"Tet-Off-On"	"c2"	-16.507183496812	"c1"	"c1"
"COHP_46893"	"mRNA"	"482"	"PBMC"	"2"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-08	2020-09-12	NA	2	28.4	10.4	12.4	162523313	162523313	0.196040774229089	0.106812996159041	0.403044	1.06	60600801	42.7560014113175	65.3800203963727	42178895	0.002307212	41209061	121314252	99.907141990209	1.64536974600478	121314252	78.23	50466953	65.0364174730749	53	9.09090909090909	64784462	64.4757151672476	53	98.6171577261616	9.09090909090909	64513432	NA	-91.9308313240506	NA	2	NA	"A"	1.810459	1.173101	1.055303	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-91.9308313240506	"c2"	"c2"
"COHP_46894"	"mRNA"	"482"	"PBMC"	"3"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-15	2020-09-12	NA	3	28.4	10.4	13.4	204330228	204330228	0.296983033505449	0.103507539212537	0.497125	1.11	60010632	28.1903517476621	69.1198364764041	44858599	0.002172932	84245124	120085104	99.9468377027012	4.60493584616457	120085104	67.1	43548036	70.5649252345907	53.5	9.09090909090909	65053750	70.0021773497953	53.5	98.4733311672232	13.6363636363636	64899747	NA	-53.5857434130479	NA	2	NA	"A"	1.407679	2.095745	0.650442	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-53.5857434130479	"c2"	"c2"
"COHP_46895"	"mRNA"	"482"	"PBMC"	"4"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-22	2020-09-12	NA	4	28.4	10.4	14.4	193153314	193153314	0.478633256338419	0.0909977637067242	0.583264	1.08	49999314	20.3844889764615	78.0330101261511	42420010	0.002031068	93087686	100065628	99.9330439419218	6.1764335302028	100065628	58.42	31756920	77.5364016475804	55	18.1818181818182	54521821	77.0483642280722	55	98.5134965619679	18.1818181818182	54361622	NA	-81.0659703466412	NA	2	NA	"A"	2.41587	2.224623	1.037882	0.001756	"c2"	"NA"	0	"A.pre"	"Tet-Off-On"	"c2"	-81.0659703466412	"c1"	"c1"
"COHP_46896"	"mRNA"	"482"	"PBMC"	"5"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-29	2020-09-12	NA	5	28.4	10.4	15.4	201361677	201361677	0.39399719095357	0.0916161212945566	0.543963	1.07	56017562	24.0588183023525	78.9010212408164	47409259	0.001982731	89258025	112103652	99.9388708585515	5.03215720394194	112103652	62.85	37764494	75.8750439007561	54	9.09090909090909	60243735	75.4070101571987	54	98.6887107349987	9.09090909090909	60087003	NA	-140.700116165575	NA	2	NA	"A"	3.82063	1.942318	1.676128	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-140.700116165575	"c2"	"c2"
"COHP_46897"	"mRNA"	"482"	"PBMC"	"6"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-05	2020-09-12	NA	6	28.4	10.4	16.4	200431499	200431499	0.737878609075248	0.169712346736013	0.679596	1.09	46947673	14.0720486254508	77.3200721513216	41388789	0.002264864	106469576	93961923	99.9291447025834	8.35668507976364	93961923	51.04	27323429	83.0759041676987	57	22.7272727272727	53729130	82.683567800761	57	98.5439466690728	22.7272727272727	53529165	NA	-147.871728860501	NA	3	NA	"A"	7.264183	6.367342	4.144564	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-147.871728860501	"c2"	"c2"
"COHP_46898"	"mRNA"	"482"	"PBMC"	"7"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-12	2020-09-12	NA	7	28.4	10.4	17.4	301249805	301249805	0.373036618831631	0.101230708594399	0.600611	1.07	67559084	17.0674341183391	73.5965540594819	53026485	0.001810524	166063413	135186392	99.9495333820286	9.47352526428844	135186392	56.4	40634345	74.4824734450952	53	13.6363636363636	72205574	74.1022364961719	53	98.613570188841	18.1818181818182	72050228	NA	93.374307071612	NA	2	NA	"A"	0.038964	0.114728	0.033979	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	93.374307071612	"c1"	"A.post"
"COHP_46899"	"mRNA"	"482"	"PBMC"	"8"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-19	2020-09-12	NA	8	28.4	10.4	18.4	185119116	185119116	0.159272268400574	0.122103557633949	0.470004	1.05	60909043	33.3675858737355	68.3470321765845	43990933	0.002037146	63229260	121889856	99.9411189721973	3.08245093012498	121889856	73.37	47223012	68.4194073781002	52.5	9.09090909090909	64507218	67.95604003387	52.5	98.7111027717451	13.6363636363636	64364072	NA	109.115635068318	NA	2	NA	"A"	0.100234	0	0.06284	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	109.115635068318	"c1"	"A.post"
"COHP_46900"	"mRNA"	"482"	"PBMC"	"12"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-16	2020-09-12	NA	12	28.4	10.4	22.4	184421346	184421346	0.26007898947215	0.113096360473454	0.502092	1.06	55644481	28.6954634850133	67.4704506021722	40032484	0.002183015	73064376	111356970	99.9389279359882	3.70963757365165	111356970	67.81	40233309	68.6054051978564	53	9.09090909090909	59482891	68.2245235951148	53	98.729276590076	13.6363636363636	59333358	NA	103.837821687266	NA	2	NA	"A"	0.079659	0.236009	0.052504	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	103.837821687266	"c1"	"A.post"
"COHP_46901"	"mRNA"	"482"	"PBMC"	"16"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-16	2020-09-12	NA	16	28.4	10.4	26.4	208332654	208332654	0.209015135307139	0.110436905716988	0.514746	1.1	59666477	26.5640786201476	68.5376442138637	43628904	0.002107778	88923107	119409547	99.9358568875569	5.04978550835638	119409547	66.15	42110201	69.1974700652165	53	9.09090909090909	63831082	68.8619850468494	53	98.7527970125068	13.6363636363636	63656848	NA	102.58058370891	NA	2	NA	"A"	0.062197	0	0.033237	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	102.58058370891	"c1"	"A.post"
"COHP_46902"	"mRNA"	"482"	"PBMC"	"18"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-30	2020-09-12	NA	18	28.4	10.4	28.4	180535393	180535393	0.246393599104522	0.152495366623512	0.589925	1.06	45699487	19.6612871360908	75.3830191917126	36833240	0.001811918	89080649	91454744	99.9390190190681	7.02531735259135	91454744	60.05	29339483	74.4301185424344	53.5	9.09090909090909	49002699	74.0858194553843	53.5	98.6660891084803	13.6363636363636	48861455	NA	74.2690586609199	NA	2	NA	"A"	0.037117	0	0.021664	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	74.2690586609199	"c1"	"A.post"
"COHP_46903"	"mRNA"	"483"	"PBMC"	"0"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-11-24	2020-09-12	NA	0	28.4	10.4	10.4	137011129	137011129	0.210933850191756	0.137268555205601	0.299556	1.05	59731558	59.1400031452919	46.0437075557026	28784099	0.002279715	17500652	119510477	99.9603708384496	0.637932354667114	119510477	88.24	55161633	51.6676958185853	50	9.09090909090909	62625655	51.2873397889659	50	98.9620525428495	13.6363636363636	62514729	NA	154.278072716165	NA	1	NA	"A"	0.090652	0	0.091504	0	"c1"	"NA"	0	"A.pre"	"Tet-Off-On"	"c1"	154.278072716165	"c1"	"c1"
"COHP_46904"	"mRNA"	"483"	"PBMC"	"1"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-01	2020-09-12	NA	1	28.4	10.4	11.4	227119194	227119194	1.44943782780874	0.131026139088615	0.675709	1.07	52626128	14.1304367256604	75.6729273634609	45494150	0.002059722	121787149	105332045	99.9242500228682	7.55283731555767	105332045	49.84	29965067	83.0721206687614	56.5	22.7272727272727	60296775	82.5835780336208	57	98.4104619514752	27.2727272727273	60119453	NA	-53.6059829820946	NA	2	NA	"A"	0.451585	1.075266	0.304274	0	"c2"	"NA"	0	"A.pre"	"Tet-Off-On"	"c2"	-53.6059829820946	"c1"	"c1"
"COHP_46905"	"mRNA"	"483"	"PBMC"	"2"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-08	2020-09-12	NA	2	28.4	10.4	12.4	150607494	150607494	0.104278818111508	0.147192990633143	0.356689	1.06	63840127	52.7681869535655	58.917921150884	39488302	0.001973492	22844763	127762731	99.9354451808016	0.742979578293454	127762731	86.07	57686910	61.0968842154926	51	13.6363636363636	67173575	60.6689265577974	51	98.8694835239445	18.1818181818182	67022565	NA	-153.771478809134	NA	3	NA	"A"	10.71684	10.000239	4.919573	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-153.771478809134	"c2"	"c2"
"COHP_46906"	"mRNA"	"483"	"PBMC"	"3"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-15	2020-09-12	NA	3	28.4	10.4	13.4	146345938	146345938	0.189752992299476	0.107046715029345	0.34761	1.06	57498346	49.4599528959936	56.2908993445542	34426686	0.002173173	31276426	115069512	99.936716512711	1.31696743443215	115069512	81.67	49950611	58.6920895234338	51	9.09090909090909	61292675	58.1472673616672	51	98.6431830791745	13.6363636363636	61158529	NA	-78.6256513596393	NA	2	NA	"A"	7.74782	5.363364	3.412608	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-78.6256513596393	"c2"	"c2"
"COHP_46907"	"mRNA"	"483"	"PBMC"	"4"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-22	2020-09-12	NA	4	28.4	10.4	14.4	224806306	224806306	0.334706035137214	0.0815020103854758	0.54878	1.04	58990402	22.5141976221966	78.6845420296065	49746226	0.001714116	106743886	118062420	99.9308704666565	6.28971945518311	118062420	61.4	38819623	76.2451801427818	54	13.6363636363636	63399366	75.8039726825108	54	98.6521324211202	13.6363636363636	63222362	NA	-145.344860868823	NA	3	NA	"A"	9.725239	4.367664	4.295066	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-145.344860868823	"c2"	"c2"
"COHP_46908"	"mRNA"	"483"	"PBMC"	"5"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-29	2020-09-12	NA	5	28.4	10.4	15.4	233155727	233155727	0.237876044837709	0.0911932555450355	0.561089	1.05	61187083	21.8870351831418	80.1246647433451	52403239	0.001806474	110717656	122438071	99.9478062668923	6.19145494378133	122438071	61.92	40494516	76.935322087785	53.5	9.09090909090909	65553250	76.6430775467686	54	98.9481147801115	13.6363636363636	65402132	NA	-149.800862168135	NA	3	NA	"A"	9.593023	6.747081	4.03219	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-149.800862168135	"c2"	"c2"
"COHP_46909"	"mRNA"	"483"	"PBMC"	"6"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-05	2020-09-12	NA	6	28.4	10.4	16.4	206277844	206277844	0.40429028895675	0.098086756393247	0.533158	1.07	58467136	25.1285649466067	79.4510611372215	50278381	0.001988231	89246431	117031413	99.9169957898398	5.26197782470592	117031413	64.43	40771219	76.9475997360884	54	9.09090909090909	63511102	76.576159684716	54.5	98.8160742573401	9.09090909090909	63282202	NA	-198.514806181791	NA	3	NA	"A"	25.818137	15.963488	11.221496	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-198.514806181791	"c2"	"c2"
"COHP_46910"	"mRNA"	"483"	"PBMC"	"7"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-12	2020-09-12	NA	7	28.4	10.4	17.4	264329624	264329624	0.685722004391727	0.103527312162614	0.652787	1.07	55445489	13.7977815154006	72.9427186467091	44205796	0.001949912	153343347	110986277	99.9141344294304	10.8024183926811	110986277	50.18	30409737	77.2275144777434	54.5	18.1818181818182	60796509	76.9122457671621	55	98.6169175316932	22.7272727272727	60603439	NA	55.4060606257744	NA	2	NA	"A"	0.025782	0.084505	0.045149	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	55.4060606257744	"c1"	"A.post"
"COHP_46911"	"mRNA"	"483"	"PBMC"	"8"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-19	2020-09-12	NA	8	28.4	10.4	18.4	123149571	123149571	0.269975254544013	0.0903056713989214	0.324902	1.03	50390604	53.2466036767599	51.431701897992	27575557	0.002659636	22290046	100859525	99.9223504175734	0.933615342725439	100859525	83.49	44766336	55.5938052762657	51.5	9.09090909090909	53762760	55.1157009428811	51.5	98.7409049278782	13.6363636363636	53615875	NA	126.60662757361	NA	1	NA	"A"	0.234313	0	0.116452	0	"c1"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	126.60662757361	"c1"	"A.post"
